,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2200,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,4165,2,-120,-2.8,4320,4330,4150,35835,150509330,41091173620,9865828,KSQ
2201,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,2250,3,0,0.0,2225,2295,2225,4734,10680000,41078065500,18256918,KSQ
2202,109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,7030,2,-90,-1.26,7100,7150,7010,7370,51945215,41031312060,5836602,KSQ
2203,203450,KR7203450002,유니온커뮤니티,KOSDAQ,중견기업부,2910,2,-20,-0.68,2960,2960,2870,16293,47371270,40969910370,14079007,KSQ
2204,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1063,2,-6,-0.56,1066,1071,1045,209629,221070895,40849936645,38428915,KSQ
2205,049800,KR7049800006,우진플라임,KOSPI,,2035,1,20,0.99,2015,2035,1994,4236,8490422,40700000000,20000000,STK
2206,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1491,2,-28,-1.84,1524,1529,1475,98044,146854780,40667054820,27275020,KSQ
2207,238490,KR7238490007,힘스,KOSDAQ,벤처기업부,3585,2,-55,-1.51,3640,3640,3535,4376,15722605,40554366060,11312236,KSQ
2208,012200,KR7012200002,계양전기,KOSPI,,1485,2,-10,-0.67,1499,1499,1480,27291,40523493,40425901065,27222829,STK
2209,003465,KR7003461001,유화증권우,KOSPI,,2310,2,-10,-0.43,2265,2355,2265,15018,34692295,40370541750,17476425,STK
2210,012160,KR7012160008,영흥,KOSPI,,398,2,-3,-0.75,398,401,395,16566,6583221,40321528056,101310372,STK
2211,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,10110,2,-210,-2.03,10250,10300,10110,1709,17453890,40301725530,3986323,KSQ
2212,189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,6610,2,-290,-4.2,7040,7040,6430,50385,334295870,40269997240,6092284,KSQ
2213,257370,KR7257370007,피엔티엠에스,KOSDAQ,중견기업부,3220,2,-10,-0.31,3230,3260,3160,13222,42426105,40265652420,12504861,KSQ
2214,307280,KR7307280008,원바이오젠,KOSDAQ,벤처기업부,1089,1,6,0.55,1083,1090,1070,38984,42188541,40248365157,36959013,KSQ
2215,263810,KR7263810004,상신전자,KOSDAQ,중견기업부,2825,2,-75,-2.59,2920,3210,2825,387213,1165664153,40241328350,14244718,KSQ
2216,014130,KR7014130009,한익스프레스,KOSPI,,3350,2,-55,-1.62,3420,3420,3350,14440,48605700,40200000000,12000000,STK
2217,051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,2620,2,-105,-3.85,2725,2725,2600,70467,185284865,40190988640,15340072,KSQ
2218,066360,KR7066360009,체리부로,KOSDAQ,중견기업부,838,2,-8,-0.95,840,846,833,20704,17353609,40183788570,47952015,KSQ
2219,208710,KR7208710004,바이오로그디바이스,KOSDAQ,중견기업부,609,2,-43,-6.6,621,645,609,1010130,627504854,40133504376,65900664,KSQ
2220,122690,KR7122690001,서진오토모티브,KOSDAQ,우량기업부,1835,2,-34,-1.82,1850,1877,1835,8385,15499779,40084492350,21844410,KSQ
2221,083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,654,2,-7,-1.06,659,663,653,75476,49471335,40055656374,61247181,KSQ
2222,052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,2375,2,-25,-1.04,2370,2435,2345,11460,27189715,40054714625,16865143,KSQ
2223,127710,KR7127710002,아시아경제,KOSDAQ,우량기업부,1145,2,-101,-8.11,1236,1245,1141,112047,130146538,39965173890,34904082,KSQ
2224,221800,KR7221800006,유투바이오,KOSDAQ,기술성장기업부,3540,1,180,5.36,3390,3855,3315,4981375,18313913661,39956673840,11287196,KSQ
2225,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2395,1,25,1.05,2400,2445,2350,150813,360770590,39810456400,16622320,KSQ
2226,121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,1299,2,-70,-5.11,1293,1406,1280,324542,424505179,39767813325,30614175,KSQ
2227,060230,KR7060230000,소니드,KOSDAQ,중견기업부,723,1,39,5.7,679,744,670,1824254,1292576881,39764672481,54999547,KSQ
2228,069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,3880,2,-20,-0.51,3900,3940,3845,13883,53822645,39749917120,10244824,KSQ
2229,052770,KR7052770005,아이톡시,KOSDAQ,중견기업부,808,1,21,2.67,787,820,765,306060,239168428,39575796368,48979946,KSQ
2230,021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,260,1,2,0.78,258,263,256,370261,95519056,39567946080,152184408,KSQ
2231,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3885,1,35,0.91,3830,3910,3825,8890,34308885,39530702505,10175213,KSQ
2232,003475,KR7003471000,유안타증권우,KOSPI,,3060,3,0,0.0,3060,3070,3040,46814,142926722,39511368720,12912212,STK
2233,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,3300,4,760,29.92,2540,3300,2530,1706112,5290360528,39494532000,11968040,KSQ
2234,143210,KR7143210003,핸즈코퍼레이션,KOSPI,,1797,2,-17,-0.94,1814,1829,1795,9119,16469807,39310717359,21875747,STK
2235,177830,KR7177830007,파버나인,KOSDAQ,우량기업부,2945,2,-10,-0.34,2955,2960,2915,9171,26986525,39135377585,13288753,KSQ
2236,004270,KR7004270005,남성,KOSPI,,1080,2,-16,-1.46,1090,1090,1075,32967,35638056,39109132800,36212160,STK
2237,220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,2015,1,22,1.1,2005,2020,1966,22029,43897534,39107120000,19408000,KSQ
2238,284620,KR7284620002,카이노스메드,KOSDAQ,기술성장기업부,1387,1,106,8.27,1270,1450,1229,797752,1088889043,39086759891,28180793,KSQ
2239,024890,KR7024890006,대원화성,KOSPI,,947,2,-5,-0.53,942,951,940,44111,41588301,39062946944,41249152,STK
2240,452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,2765,3,0,0.0,2790,2805,2730,160009,442255767,38976490700,14096380,KSQ
2241,145210,KR7145210001,다이나믹디자인,KOSPI,,1126,0,0,0.0,0,0,0,1015,1142890,38938979562,34581687,STK
2242,200780,KR7200780005,비씨월드제약,KOSDAQ,중견기업부,4365,2,-75,-1.69,4595,4595,4260,5790,25346545,38815256160,8892384,KSQ
2243,033200,KR7033200007,모아텍,KOSDAQ,관리종목(소속부없음),2700,2,-15,-0.55,2660,2740,2660,9218,24977875,38694199500,14331185,KSQ
2244,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,1678,2,-1,-0.06,1670,1685,1640,74895,124433875,38581433458,22992511,KSQ
2245,327610,KR7327610002,펨토바이오메드,KONEX,일반기업부,4540,2,-140,-2.99,4500,4575,4400,1673,7495240,38508992780,8482157,KNX
2246,438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,3450,1,20,0.58,3495,3495,3280,52618,177901964,38449870500,11144890,KSQ
2247,273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,761,1,4,0.53,752,763,745,98031,73872268,38399741902,50459582,KSQ
2248,239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,1422,2,-33,-2.27,1456,1466,1410,37663,53770743,38365039548,26979634,KSQ
2249,018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,3290,3,0,0.0,3265,3310,3245,17205,56062930,38359159510,11659319,KSQ
2250,005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
2251,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,810,2,-1,-0.12,811,817,804,46608,37645188,38252239470,47224987,KSQ
2252,089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2230,2,-10,-0.45,2255,2255,2185,14276,31621466,38244500000,17150000,KSQ
2253,258610,KR7258610005,케일럼,KOSDAQ,중견기업부,1425,2,-73,-4.87,1498,1500,1425,18637,26873482,38171664525,26787133,KSQ
2254,189860,KR7189860000,서전기전,KOSDAQ,투자주의환기종목(소속부없음),3930,1,230,6.22,3680,3945,3680,125962,479262449,38116205400,9698780,KSQ
2255,227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,368,1,11,3.08,357,372,342,657072,229731707,38115795040,103575530,KSQ
2256,114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,490,2,-5,-1.01,492,494,485,136853,66677190,38101198520,77757548,KSQ
2257,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5290,1,100,1.93,5190,5320,5190,3588,18938370,38088000000,7200000,KSQ
2258,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5960,3,0,0.0,5960,6140,5930,10164,60982760,38072480000,6388000,KSQ
2259,140430,KR7140430000,카티스,KOSDAQ,벤처기업부,1993,2,-22,-1.09,1999,2025,1985,36936,73733163,38070722467,19102219,KSQ
2260,065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,1425,2,-40,-2.73,1464,1479,1331,769983,1082016014,38023310625,26683025,KSQ
2261,060540,KR7060540002,에스에이티,KOSDAQ,우량기업부,1453,2,-17,-1.16,1479,1479,1450,62476,91188623,37971693618,26133306,KSQ
2262,005360,KR7005360003,모나미,KOSPI,,2005,1,5,0.25,2000,2015,2000,31185,62569083,37889100535,18897307,STK
2263,032750,KR7032750002,삼진,KOSDAQ,우량기업부,4195,2,-5,-0.12,4200,4305,4180,45187,191597040,37885556790,9031122,KSQ
2264,318020,KR7318020005,포인트모바일,KOSDAQ,중견기업부,2990,2,-20,-0.66,2990,3035,2955,4947,14774735,37860193280,12662272,KSQ
2265,452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1998,1,1,0.05,1996,1999,1996,44756,89401441,37772190000,18905000,KSQ
2266,208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,271,2,-6,-2.17,283,283,271,318027,87002142,37734108834,139240254,KSQ
2267,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3180,2,-20,-0.63,3195,3250,3095,164367,520951527,37674197760,11847232,KSQ
2268,001210,KR7001210004,금호전기,KOSPI,,654,2,-30,-4.39,682,682,628,320737,208648388,37587313878,57472957,STK
2269,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,2235,2,-25,-1.11,2255,2255,2200,27457,60998669,37584227115,16816209,KSQ
2270,130500,KR7130500002,GH신소재,KOSDAQ,우량기업부,2575,2,-20,-0.77,2595,2600,2550,65981,169423485,37453508900,14545052,KSQ
2271,023150,KR7023150006,MH에탄올,KOSPI,,5070,2,-20,-0.39,5060,5140,5010,3621,18316360,37409126820,7378526,STK
2272,083550,KR7083550004,케이엠,KOSDAQ,우량기업부,3015,1,10,0.33,2990,3020,2975,16110,48292110,37308291390,12374226,KSQ
2273,373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,7390,2,-300,-3.9,7640,7640,7360,6177,45984840,37230302700,5037930,KSQ
2274,079170,KR7079170007,한창산업,KOSDAQ,중견기업부,7150,1,200,2.88,6950,7170,6800,22513,157839705,37180000000,5200000,KSQ
2275,013720,KR7013720008,CBI,KOSDAQ,중견기업부,727,2,-26,-3.45,765,765,725,131777,97094898,37170159961,51128143,KSQ
2276,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,6870,2,-290,-4.05,7130,7130,6800,7309,50564515,37132212600,5404980,KSQ
2277,439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),10550,3,0,0.0,10550,10570,10540,7357,77671690,36946100000,3502000,KSQ
2278,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2250,2,-40,-1.75,2295,2300,2245,62607,141923306,36941942250,16418641,KSQ
2279,340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1300,2,-12,-0.91,1300,1320,1299,6609,8623530,36891873200,28378364,KSQ
2280,007770,KR7007770001,한일화학,KOSDAQ,우량기업부,10470,2,-80,-0.76,10550,10790,10350,1991,20858790,36749700000,3510000,KSQ
2281,37550K,KR737550K011,DL이앤씨우,KOSPI,,17380,2,-60,-0.34,17500,17620,17250,1186,20649635,36739321300,2113885,STK
2282,071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,1514,1,50,3.42,1464,1548,1464,18136,26948822,36731060132,24260938,KSQ
2283,001840,KR7001840008,이화공영,KOSDAQ,중견기업부,1648,1,66,4.17,1503,1650,1501,156036,249786989,36723432128,22283636,KSQ
2284,274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,4685,2,-65,-1.37,4855,4855,4665,20466,96845660,36635884810,7819826,KSQ
2285,290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,795,1,9,1.15,809,809,778,11238,8934463,36634712205,46081399,KSQ
2286,285800,KR7285800009,진영,KOSDAQ,벤처기업부,2095,3,0,0.0,2095,2110,2040,83081,171578190,36614880650,17477270,KSQ
2287,115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,601,1,1,0.17,596,603,580,35180,20680653,36435359358,60624558,KSQ
2288,162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,3265,2,-95,-2.83,3400,3400,3120,7580,24004370,36426305530,11156602,KNX
2289,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,5150,1,60,1.18,5090,5180,5030,8156,41292520,36414929000,7070860,KSQ
2290,267790,KR7267790004,배럴,KOSDAQ,중견기업부,4610,2,-65,-1.39,4715,4715,4610,6364,29557245,36365985000,7888500,KSQ
2291,196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ
2292,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),238,2,-10,-4.03,248,249,236,2918055,705483627,36243195968,152282336,KSQ
2293,228340,KR7228340006,동양파일,KOSDAQ,우량기업부,1812,1,3,0.17,1809,1830,1752,18862,33781209,36240000000,20000000,KSQ
2294,139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,2560,2,-30,-1.16,2575,2590,2535,7415,18923237,36144153600,14118810,KSQ
2295,257990,KR7257990002,나우코스,KONEX,일반기업부,6130,1,80,1.32,6200,6200,6100,103,633700,36114232960,5891392,KNX
2296,432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,4195,2,-105,-2.44,4290,4320,4165,72648,306445840,36042357690,8591742,KSQ
2297,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,1042,2,-8,-0.76,1063,1063,1008,135391,139433925,36007937604,34556562,KSQ
2298,153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,699,2,-10,-1.41,709,713,693,49637,34736744,35984520000,51480000,KSQ
2299,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,6070,2,-100,-1.62,6170,6400,6040,16126,99062020,35927662300,5918890,KSQ
2300,024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,3120,2,-35,-1.11,3155,3210,3110,36849,115686793,35880000000,11500000,KSQ
2301,090370,KR7090370008,메타랩스,KOSPI,,1438,1,22,1.55,1390,1448,1390,18755,26501583,35812942782,24904689,STK
2302,072950,KR7072950009,빛샘전자,KOSDAQ,우량기업부,4445,2,-35,-0.78,4450,4530,4400,14737,65135190,35793851450,8052610,KSQ
2303,021650,KR7021650007,한국큐빅,KOSDAQ,우량기업부,2185,2,-45,-2.02,2215,2235,2185,16733,36915417,35725980155,16350563,KSQ
2304,417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,8050,2,-80,-0.98,8230,8230,8010,1960,15794070,35666442700,4430614,KSQ
2305,006570,KR7006570006,대림통상,KOSPI,,2340,1,20,0.86,2385,2385,2325,3030,7093060,35626500000,15225000,STK
2306,080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,3030,2,-45,-1.46,3075,3075,3020,3480,10564485,35592225270,11746609,KSQ
2307,081580,KR7081580003,성우전자,KOSDAQ,우량기업부,2280,2,-70,-2.98,2350,2400,2270,23783,54652345,35358566040,15508143,KSQ
2308,240600,KR7240600007,유진테크놀로지,KOSDAQ,중견기업부,5090,2,-340,-6.26,5350,5420,5030,84739,439898170,35264288590,6928151,KSQ
2309,013000,KR7013000005,세우글로벌,KOSPI,,1228,2,-10,-0.81,1233,1233,1208,22634,27639183,35249778068,28705031,STK
2310,033250,KR7033250002,체시스,KOSPI,,1100,2,-33,-2.91,1130,1136,1100,360276,399535736,35200000000,32000000,STK
2311,367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,4195,2,-75,-1.76,4180,4240,4100,4738,19762510,35188528365,8388207,KSQ
2312,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,847,2,-2,-0.24,841,853,837,76323,64302773,35138972330,41486390,KSQ
2313,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,332,1,37,12.54,297,369,297,33232519,11512687053,35056133648,105590764,KSQ
2314,418620,KR7418620001,이에이트,KOSDAQ,기술성장기업부,3630,2,-75,-2.02,3850,3880,3585,51495,188456732,35031231510,9650477,KSQ
2315,290120,KR7290120005,DH오토리드,KOSDAQ,우량기업부,2255,2,-15,-0.66,2270,2295,2255,10431,23601825,34986636190,15515138,KSQ
2316,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2845,2,-25,-0.87,2860,2885,2835,16182,46046152,34976430000,12294000,KSQ
2317,002820,KR7002820009,SUN&L,KOSPI,,2770,3,0,0.0,2770,2775,2745,2486,6873640,34924129530,12607989,STK
2318,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,409,1,3,0.74,402,424,393,354828,143893103,34915917728,85368992,KSQ
2319,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,517,2,-2,-0.39,518,526,511,127398,65799733,34642255032,67006296,KSQ
2320,066430,KR7066430000,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),884,1,97,12.33,789,890,770,3167928,2608471202,34611672784,39153476,KSQ
2321,348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),595,2,-5,-0.83,559,625,540,790212,458409323,34487904080,57962864,KSQ
2322,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,2065,3,0,0.0,2065,2075,2030,12315,25273910,34447136430,16681422,KSQ
2323,159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,945,1,10,1.07,990,990,923,144097,135162435,34407542610,36410098,KSQ
2324,322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,906,1,83,10.09,813,1069,802,2379363,2377819185,34366947378,37932613,KSQ
2325,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,9040,2,-70,-0.77,9020,9160,8930,30440,273793950,34352000000,3800000,KSQ
2326,347770,KR7347770000,핌스,KOSDAQ,중견기업부,1500,2,-50,-3.23,1605,1700,1445,268992,411535702,34285563000,22857042,KSQ
2327,069640,KR7069640001,한세엠케이,KOSPI,,1138,2,-2,-0.18,1133,1150,1133,2661,3023310,34261199276,30106502,STK
2328,137080,KR7137080008,나래나노텍,KOSDAQ,벤처기업부,3090,2,-45,-1.44,3290,3290,3030,8528,26330811,34173613980,11059422,KSQ
2329,469750,KR7469750004,아이비젼웍스,KOSDAQ,벤처기업부,1004,2,-3,-0.3,1002,1020,995,120531,120619525,34072226924,33936481,KSQ
2330,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,1905,2,-15,-0.78,2010,2010,1894,46206,88445859,34028736870,17862854,KSQ
2331,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2635,2,-35,-1.31,2640,2700,2595,27630,72978250,33933730260,12878076,KSQ
2332,362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,2015,2,-55,-2.66,2070,2070,1990,122969,247008904,33853156610,16800574,KSQ
2333,006920,KR7006920003,모헨즈,KOSDAQ,벤처기업부,3095,3,0,0.0,3100,3100,2980,9300,28634345,33797400000,10920000,KSQ
2334,017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,2890,3,0,0.0,2890,2925,2760,79425,227042866,33720598030,11668027,KSQ
2335,290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,2115,3,0,0.0,2120,2130,2095,4562,9612600,33690600630,15929362,KSQ
2336,187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2880,2,-70,-2.37,2940,2955,2850,57502,166247180,33690300480,11698021,KSQ
2337,332290,KR7332290006,누보,KOSDAQ,벤처기업부,1007,1,2,0.2,1005,1049,1000,48730,49325730,33618496621,33384803,KSQ
2338,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,3290,1,55,1.7,3295,3450,3240,7230,24261246,33593416850,10210765,KSQ
2339,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3485,2,-10,-0.29,3495,3495,3405,31793,108966330,33482736920,9607672,KSQ
2340,001140,KR7001140003,국보,KOSPI,,2110,0,0,0.0,0,0,0,0,0,33456978680,15856388,STK
2341,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,3150,1,35,1.12,3175,3230,3115,12089,37929512,33383268450,10597863,KSQ
2342,000215,KR7000211003,DL우,KOSPI,,19770,1,340,1.75,19400,19780,18900,3652,69474220,33334493550,1686115,STK
2343,048770,KR7048770002,TPC,KOSDAQ,벤처기업부,2120,1,30,1.44,2075,2130,2075,14721,30990550,33279740920,15697991,KSQ
2344,303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,931,2,-4,-0.43,927,935,921,16980,15765509,33279216908,35745668,KSQ
2345,012170,KR7012170007,아센디오,KOSPI,,3210,1,435,15.68,2655,3605,2650,3988034,12891776224,33245803080,10356948,STK
2346,011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,1054,2,-76,-6.73,1055,1098,1024,2187973,2304976584,33244937044,31541686,KSQ
2347,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,830,1,10,1.22,815,830,815,20112,16527603,33200000000,40000000,KSQ
2348,415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,7850,2,-110,-1.38,7960,7960,7780,7623,59749215,33170159300,4225498,KSQ
2349,078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,590,2,-1,-0.17,595,597,581,118938,69937249,33164099420,56210338,KSQ
2350,090150,KR7090150004,아이윈,KOSDAQ,중견기업부,791,3,0,0.0,790,791,780,56699,44478895,33123356763,41875293,KSQ
2351,025440,KR7025440009,DH오토웨어,KOSDAQ,중견기업부,679,1,17,2.57,662,680,640,923515,602877343,33122451096,48781224,KSQ
2352,006200,KR7006200000,한국전자홀딩스,KOSPI,,705,2,-2,-0.28,707,721,696,16147,11404114,32996210880,46803136,STK
2353,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4420,1,30,0.68,4390,4430,4360,5766,25285260,32948845800,7454490,KSQ
2354,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1947,2,-31,-1.57,1979,1987,1928,30214,58820751,32921367402,16908766,STK
2355,102950,KR7102950003,아하,KONEX,일반기업부,2500,2,-50,-1.96,2500,2690,2400,3644,8897085,32804757500,13121903,KNX
2356,495810,KR7495810004,유비씨,KONEX,일반기업부,13120,0,0,0.0,0,0,0,0,0,32800000000,2500000,KNX
2357,398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,2955,2,-35,-1.17,2990,3035,2935,51315,151839707,32725738500,11074700,KSQ
2358,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2790,2,-50,-1.76,2835,2835,2680,103572,282970075,32653381590,11703721,KSQ
2359,114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,1626,2,-13,-0.79,1638,1643,1612,25851,41939454,32520000000,20000000,KSQ
2360,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,3705,2,-50,-1.33,3740,4110,3610,113457,432278880,32481068100,8766820,KSQ
2361,000950,KR7000950006,전방,KOSPI,,19260,1,20,0.1,19120,19500,19040,1220,23483690,32356800000,1680000,STK
2362,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1303,2,-19,-1.44,1322,1322,1288,61002,78957035,32343537686,24822362,KSQ
2363,052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,2210,2,-50,-2.21,2260,2275,2205,61606,136847501,32283538560,14607936,KSQ
2364,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,4965,1,5,0.1,4960,5000,4930,15810,78288360,32272500000,6500000,KSQ
2365,034940,KR7034940007,조아제약,KOSDAQ,중견기업부,1041,2,-32,-2.98,1073,1073,1041,41262,43128218,32249999907,30979827,KSQ
2366,227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,903,2,-4,-0.44,907,914,892,42755,38532915,32131942941,35583547,KSQ
2367,431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,4290,2,-115,-2.61,4360,4430,4280,43472,187236620,32116836180,7486442,KSQ
2368,005820,KR7005820006,원림,KOSPI,,13960,1,20,0.14,13930,14000,13800,570,7882150,32079661200,2297970,STK
2369,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3160,2,-60,-1.86,3215,3230,3125,54289,172447525,32054550200,10143845,KSQ
2370,050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2360,1,60,2.61,2285,2400,2270,43349,101800415,32011242960,13564086,KSQ
2371,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1953,2,-34,-1.71,2000,2020,1932,106954,209764385,32002035723,16386091,KSQ
2372,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1967,1,49,2.55,1880,1977,1870,57924,110080206,31892131530,16213590,KSQ
2373,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,6140,1,60,0.99,6050,6180,6040,13309,81142805,31794467280,5178252,KSQ
2374,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,3630,2,-10,-0.27,3825,3825,3630,52548,193433884,31678908360,8726972,KSQ
2375,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,641,2,-20,-3.03,668,675,612,2966078,1921833213,31656440743,49386023,KSQ
2376,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1428,1,9,0.63,1419,1453,1419,8697,12477430,31612350000,22137500,KSQ
2377,187790,KR7187790001,나노,KOSDAQ,관리종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ
2378,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7170,2,-30,-0.42,7200,7200,7150,1076,7714890,31548000000,4400000,KSQ
2379,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,2915,2,-15,-0.51,3030,3030,2850,11149,32578168,31539909390,10819866,KSQ
2380,043220,KR7043220003,티에스넥스젠,KOSDAQ,중견기업부,198,2,-14,-6.6,205,209,196,2260836,458988212,31526384274,159224163,KSQ
2381,146060,KR7146060009,율촌,KOSDAQ,중견기업부,1312,2,-27,-2.02,1328,1328,1281,46621,60621684,31508460640,24015595,KSQ
2382,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1277,1,18,1.43,1250,1277,1240,31789,39731500,31431217302,24613326,KSQ
2383,008600,KR7008600009,윌비스,KOSPI,,467,5,-200,-29.99,470,510,467,4598108,2151615683,31399230213,67236039,STK
2384,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1119,1,15,1.36,1090,1119,1084,21451,23460781,31332000000,28000000,KSQ
2385,071950,KR7071950000,코아스,KOSPI,,9500,2,-170,-1.76,9720,9740,9110,8754,81918900,31261840000,3290720,STK
2386,276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,1992,2,-123,-5.82,2115,2130,1991,166541,338293666,31229293152,15677356,KSQ
2387,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,910,2,-16,-1.73,926,942,908,56420,51665450,31179127980,34262778,KSQ
